Client Count CSCI B-02
Generated: 2015-Nov-07, 13:30:00 GMT+00:00
Report By: Floor Area
Connection Protocol/SSID: All Clients/All SSIDs
Reporting Period: Last 1 hour
 
Total Client Count
Total Count,Event Time,Associated Client Count,Authenticated Client Count
total,Sat Nov 07 12:32:15 GMT+00:00 2015,0,0
total,Sat Nov 07 12:37:12 GMT+00:00 2015,0,0
total,Sat Nov 07 12:42:08 GMT+00:00 2015,0,0
total,Sat Nov 07 12:47:13 GMT+00:00 2015,0,0
total,Sat Nov 07 12:52:22 GMT+00:00 2015,0,0
total,Sat Nov 07 12:57:32 GMT+00:00 2015,0,0
total,Sat Nov 07 13:02:36 GMT+00:00 2015,0,0
total,Sat Nov 07 13:07:30 GMT+00:00 2015,0,0
total,Sat Nov 07 13:12:31 GMT+00:00 2015,0,0
total,Sat Nov 07 13:17:25 GMT+00:00 2015,0,0
total,Sat Nov 07 13:22:33 GMT+00:00 2015,0,0
total,Sat Nov 07 13:27:40 GMT+00:00 2015,0,0
Client Count
Key,Event Time,Associated Client Count,Authenticated Client Count
Belfield > Computer Science > B-002,Sat Nov 07 12:32:15 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Sat Nov 07 12:37:12 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Sat Nov 07 12:42:08 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Sat Nov 07 12:47:13 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Sat Nov 07 12:52:22 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Sat Nov 07 12:57:32 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Sat Nov 07 13:02:36 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Sat Nov 07 13:07:30 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Sat Nov 07 13:12:31 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Sat Nov 07 13:17:25 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Sat Nov 07 13:22:33 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Sat Nov 07 13:27:40 GMT+00:00 2015,0,0
