Client Count CSCI B-04
Generated: 2015-Nov-17, 10:30:02 GMT+00:00
Report By: Floor Area
Connection Protocol/SSID: All Clients/All SSIDs
Reporting Period: Last 1 hour
 
Total Client Count
Total Count,Event Time,Associated Client Count,Authenticated Client Count
total,Tue Nov 17 09:33:31 GMT+00:00 2015,75,75
total,Tue Nov 17 09:38:29 GMT+00:00 2015,75,75
total,Tue Nov 17 09:43:40 GMT+00:00 2015,76,75
total,Tue Nov 17 09:49:20 GMT+00:00 2015,6,6
total,Tue Nov 17 09:54:38 GMT+00:00 2015,13,13
total,Tue Nov 17 10:00:11 GMT+00:00 2015,27,27
total,Tue Nov 17 10:05:12 GMT+00:00 2015,60,60
total,Tue Nov 17 10:09:49 GMT+00:00 2015,85,85
total,Tue Nov 17 10:14:45 GMT+00:00 2015,91,91
total,Tue Nov 17 10:19:36 GMT+00:00 2015,99,99
total,Tue Nov 17 10:24:46 GMT+00:00 2015,103,102
Client Count
Key,Event Time,Associated Client Count,Authenticated Client Count
Belfield > Computer Science > B-004,Tue Nov 17 09:33:31 GMT+00:00 2015,75,75
Belfield > Computer Science > B-004,Tue Nov 17 09:38:29 GMT+00:00 2015,75,75
Belfield > Computer Science > B-004,Tue Nov 17 09:43:40 GMT+00:00 2015,76,75
Belfield > Computer Science > B-004,Tue Nov 17 09:49:20 GMT+00:00 2015,6,6
Belfield > Computer Science > B-004,Tue Nov 17 09:54:38 GMT+00:00 2015,13,13
Belfield > Computer Science > B-004,Tue Nov 17 10:00:11 GMT+00:00 2015,27,27
Belfield > Computer Science > B-004,Tue Nov 17 10:05:12 GMT+00:00 2015,60,60
Belfield > Computer Science > B-004,Tue Nov 17 10:09:49 GMT+00:00 2015,85,85
Belfield > Computer Science > B-004,Tue Nov 17 10:14:45 GMT+00:00 2015,91,91
Belfield > Computer Science > B-004,Tue Nov 17 10:19:36 GMT+00:00 2015,99,99
Belfield > Computer Science > B-004,Tue Nov 17 10:24:46 GMT+00:00 2015,103,102
