Client Count CSCI B-02
Generated: 2015-Nov-04, 11:30:00 GMT+00:00
Report By: Floor Area
Connection Protocol/SSID: All Clients/All SSIDs
Reporting Period: Last 1 hour
 
Total Client Count
Total Count,Event Time,Associated Client Count,Authenticated Client Count
total,Wed Nov 04 10:33:22 GMT+00:00 2015,15,15
total,Wed Nov 04 10:38:08 GMT+00:00 2015,16,16
total,Wed Nov 04 10:43:08 GMT+00:00 2015,15,15
total,Wed Nov 04 10:48:26 GMT+00:00 2015,18,18
total,Wed Nov 04 10:53:51 GMT+00:00 2015,18,18
total,Wed Nov 04 10:59:46 GMT+00:00 2015,10,9
total,Wed Nov 04 11:05:09 GMT+00:00 2015,7,7
total,Wed Nov 04 11:09:27 GMT+00:00 2015,8,8
total,Wed Nov 04 11:14:06 GMT+00:00 2015,6,6
total,Wed Nov 04 11:19:02 GMT+00:00 2015,8,7
total,Wed Nov 04 11:23:52 GMT+00:00 2015,7,7
total,Wed Nov 04 11:28:59 GMT+00:00 2015,7,7
Client Count
Key,Event Time,Associated Client Count,Authenticated Client Count
Belfield > Computer Science > B-002,Wed Nov 04 10:33:22 GMT+00:00 2015,15,15
Belfield > Computer Science > B-002,Wed Nov 04 10:38:08 GMT+00:00 2015,16,16
Belfield > Computer Science > B-002,Wed Nov 04 10:43:08 GMT+00:00 2015,15,15
Belfield > Computer Science > B-002,Wed Nov 04 10:48:26 GMT+00:00 2015,18,18
Belfield > Computer Science > B-002,Wed Nov 04 10:53:51 GMT+00:00 2015,18,18
Belfield > Computer Science > B-002,Wed Nov 04 10:59:46 GMT+00:00 2015,10,9
Belfield > Computer Science > B-002,Wed Nov 04 11:05:09 GMT+00:00 2015,7,7
Belfield > Computer Science > B-002,Wed Nov 04 11:09:27 GMT+00:00 2015,8,8
Belfield > Computer Science > B-002,Wed Nov 04 11:14:06 GMT+00:00 2015,6,6
Belfield > Computer Science > B-002,Wed Nov 04 11:19:02 GMT+00:00 2015,8,7
Belfield > Computer Science > B-002,Wed Nov 04 11:23:52 GMT+00:00 2015,7,7
Belfield > Computer Science > B-002,Wed Nov 04 11:28:59 GMT+00:00 2015,7,7
