Client Count CSCI B-02
Generated: 2015-Nov-09, 22:30:00 GMT+00:00
Report By: Floor Area
Connection Protocol/SSID: All Clients/All SSIDs
Reporting Period: Last 1 hour
 
Total Client Count
Total Count,Event Time,Associated Client Count,Authenticated Client Count
total,Mon Nov 09 21:33:26 GMT+00:00 2015,0,0
total,Mon Nov 09 21:38:25 GMT+00:00 2015,0,0
total,Mon Nov 09 21:43:25 GMT+00:00 2015,0,0
total,Mon Nov 09 21:48:24 GMT+00:00 2015,0,0
total,Mon Nov 09 21:53:28 GMT+00:00 2015,0,0
total,Mon Nov 09 21:58:30 GMT+00:00 2015,0,0
total,Mon Nov 09 22:03:41 GMT+00:00 2015,0,0
total,Mon Nov 09 22:08:47 GMT+00:00 2015,0,0
total,Mon Nov 09 22:13:41 GMT+00:00 2015,0,0
total,Mon Nov 09 22:18:44 GMT+00:00 2015,0,0
total,Mon Nov 09 22:24:42 GMT+00:00 2015,0,0
total,Mon Nov 09 22:28:50 GMT+00:00 2015,0,0
Client Count
Key,Event Time,Associated Client Count,Authenticated Client Count
Belfield > Computer Science > B-002,Mon Nov 09 21:33:26 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Mon Nov 09 21:38:25 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Mon Nov 09 21:43:25 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Mon Nov 09 21:48:24 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Mon Nov 09 21:53:28 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Mon Nov 09 21:58:30 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Mon Nov 09 22:03:41 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Mon Nov 09 22:08:47 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Mon Nov 09 22:13:41 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Mon Nov 09 22:18:44 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Mon Nov 09 22:24:42 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Mon Nov 09 22:28:50 GMT+00:00 2015,0,0
