Client Count CSCI B-02
Generated: 2015-Nov-10, 02:30:01 GMT+00:00
Report By: Floor Area
Connection Protocol/SSID: All Clients/All SSIDs
Reporting Period: Last 1 hour
 
Total Client Count
Total Count,Event Time,Associated Client Count,Authenticated Client Count
total,Tue Nov 10 01:34:40 GMT+00:00 2015,0,0
total,Tue Nov 10 01:39:45 GMT+00:00 2015,0,0
total,Tue Nov 10 01:44:35 GMT+00:00 2015,0,0
total,Tue Nov 10 01:49:36 GMT+00:00 2015,0,0
total,Tue Nov 10 01:54:38 GMT+00:00 2015,0,0
total,Tue Nov 10 01:59:40 GMT+00:00 2015,0,0
total,Tue Nov 10 02:04:43 GMT+00:00 2015,0,0
total,Tue Nov 10 02:09:44 GMT+00:00 2015,0,0
total,Tue Nov 10 02:14:44 GMT+00:00 2015,0,0
total,Tue Nov 10 02:19:47 GMT+00:00 2015,0,0
total,Tue Nov 10 02:24:43 GMT+00:00 2015,0,0
Client Count
Key,Event Time,Associated Client Count,Authenticated Client Count
Belfield > Computer Science > B-002,Tue Nov 10 01:34:40 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Tue Nov 10 01:39:45 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Tue Nov 10 01:44:35 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Tue Nov 10 01:49:36 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Tue Nov 10 01:54:38 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Tue Nov 10 01:59:40 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Tue Nov 10 02:04:43 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Tue Nov 10 02:09:44 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Tue Nov 10 02:14:44 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Tue Nov 10 02:19:47 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Tue Nov 10 02:24:43 GMT+00:00 2015,0,0
