Client Count CSCI B-04
Generated: 2015-Nov-11, 18:30:01 GMT+00:00
Report By: Floor Area
Connection Protocol/SSID: All Clients/All SSIDs
Reporting Period: Last 1 hour
 
Total Client Count
Total Count,Event Time,Associated Client Count,Authenticated Client Count
total,Wed Nov 11 17:32:45 GMT+00:00 2015,2,2
total,Wed Nov 11 17:37:50 GMT+00:00 2015,0,0
total,Wed Nov 11 17:42:49 GMT+00:00 2015,0,0
total,Wed Nov 11 17:47:59 GMT+00:00 2015,0,0
total,Wed Nov 11 17:53:16 GMT+00:00 2015,0,0
total,Wed Nov 11 17:58:29 GMT+00:00 2015,0,0
total,Wed Nov 11 18:03:20 GMT+00:00 2015,0,0
total,Wed Nov 11 18:08:17 GMT+00:00 2015,0,0
total,Wed Nov 11 18:13:03 GMT+00:00 2015,0,0
total,Wed Nov 11 18:18:01 GMT+00:00 2015,0,0
total,Wed Nov 11 18:23:06 GMT+00:00 2015,0,0
total,Wed Nov 11 18:28:06 GMT+00:00 2015,0,0
Client Count
Key,Event Time,Associated Client Count,Authenticated Client Count
Belfield > Computer Science > B-004,Wed Nov 11 17:32:45 GMT+00:00 2015,2,2
Belfield > Computer Science > B-004,Wed Nov 11 17:37:50 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Wed Nov 11 17:42:49 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Wed Nov 11 17:47:59 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Wed Nov 11 17:53:16 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Wed Nov 11 17:58:29 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Wed Nov 11 18:03:20 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Wed Nov 11 18:08:17 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Wed Nov 11 18:13:03 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Wed Nov 11 18:18:01 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Wed Nov 11 18:23:06 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Wed Nov 11 18:28:06 GMT+00:00 2015,0,0
