Client Count CSCI B-03
Generated: 2015-Nov-14, 00:59:09 GMT+00:00
Report By: Floor Area
Connection Protocol/SSID: All Clients/All SSIDs
Reporting Period: Last 1 hour
 
Total Client Count
Total Count,Event Time,Associated Client Count,Authenticated Client Count
total,Fri Nov 13 23:33:41 GMT+00:00 2015,0,0
total,Fri Nov 13 23:38:44 GMT+00:00 2015,0,0
total,Fri Nov 13 23:43:40 GMT+00:00 2015,0,0
total,Fri Nov 13 23:48:42 GMT+00:00 2015,0,0
total,Fri Nov 13 23:53:45 GMT+00:00 2015,0,0
total,Fri Nov 13 23:58:41 GMT+00:00 2015,0,0
total,Sat Nov 14 00:03:51 GMT+00:00 2015,0,0
total,Sat Nov 14 00:08:55 GMT+00:00 2015,0,0
total,Sat Nov 14 00:14:00 GMT+00:00 2015,0,0
total,Sat Nov 14 00:18:53 GMT+00:00 2015,0,0
total,Sat Nov 14 00:23:57 GMT+00:00 2015,0,0
total,Sat Nov 14 00:29:04 GMT+00:00 2015,0,0
Client Count
Key,Event Time,Associated Client Count,Authenticated Client Count
Belfield > Computer Science > B-003,Fri Nov 13 23:33:41 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Fri Nov 13 23:38:44 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Fri Nov 13 23:43:40 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Fri Nov 13 23:48:42 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Fri Nov 13 23:53:45 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Fri Nov 13 23:58:41 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Sat Nov 14 00:03:51 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Sat Nov 14 00:08:55 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Sat Nov 14 00:14:00 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Sat Nov 14 00:18:53 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Sat Nov 14 00:23:57 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Sat Nov 14 00:29:04 GMT+00:00 2015,0,0
