Client Count CSCI B-04
Generated: 2015-Nov-09, 08:30:02 GMT+00:00
Report By: Floor Area
Connection Protocol/SSID: All Clients/All SSIDs
Reporting Period: Last 1 hour
 
Total Client Count
Total Count,Event Time,Associated Client Count,Authenticated Client Count
total,Mon Nov 09 07:31:47 GMT+00:00 2015,0,0
total,Mon Nov 09 07:36:47 GMT+00:00 2015,0,0
total,Mon Nov 09 07:41:47 GMT+00:00 2015,0,0
total,Mon Nov 09 07:46:52 GMT+00:00 2015,0,0
total,Mon Nov 09 07:51:55 GMT+00:00 2015,1,0
total,Mon Nov 09 07:57:00 GMT+00:00 2015,0,0
total,Mon Nov 09 08:02:09 GMT+00:00 2015,0,0
total,Mon Nov 09 08:07:08 GMT+00:00 2015,0,0
total,Mon Nov 09 08:12:08 GMT+00:00 2015,0,0
total,Mon Nov 09 08:17:13 GMT+00:00 2015,0,0
total,Mon Nov 09 08:22:19 GMT+00:00 2015,0,0
total,Mon Nov 09 08:27:30 GMT+00:00 2015,0,0
Client Count
Key,Event Time,Associated Client Count,Authenticated Client Count
Belfield > Computer Science > B-004,Mon Nov 09 07:31:47 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Mon Nov 09 07:36:47 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Mon Nov 09 07:41:47 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Mon Nov 09 07:46:52 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Mon Nov 09 07:51:55 GMT+00:00 2015,1,0
Belfield > Computer Science > B-004,Mon Nov 09 07:57:00 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Mon Nov 09 08:02:09 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Mon Nov 09 08:07:08 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Mon Nov 09 08:12:08 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Mon Nov 09 08:17:13 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Mon Nov 09 08:22:19 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Mon Nov 09 08:27:30 GMT+00:00 2015,0,0
