Client Count CSCI B-03
Generated: 2015-Nov-14, 16:30:02 GMT+00:00
Report By: Floor Area
Connection Protocol/SSID: All Clients/All SSIDs
Reporting Period: Last 1 hour
 
Total Client Count
Total Count,Event Time,Associated Client Count,Authenticated Client Count
total,Sat Nov 14 15:33:18 GMT+00:00 2015,0,0
total,Sat Nov 14 15:38:06 GMT+00:00 2015,0,0
total,Sat Nov 14 15:43:12 GMT+00:00 2015,0,0
total,Sat Nov 14 15:48:07 GMT+00:00 2015,0,0
total,Sat Nov 14 15:53:08 GMT+00:00 2015,0,0
total,Sat Nov 14 15:56:17 GMT+00:00 2015,0,0
total,Sat Nov 14 16:03:15 GMT+00:00 2015,0,0
total,Sat Nov 14 16:08:17 GMT+00:00 2015,0,0
total,Sat Nov 14 16:13:16 GMT+00:00 2015,0,0
total,Sat Nov 14 16:18:16 GMT+00:00 2015,0,0
total,Sat Nov 14 16:23:17 GMT+00:00 2015,0,0
total,Sat Nov 14 16:28:24 GMT+00:00 2015,0,0
Client Count
Key,Event Time,Associated Client Count,Authenticated Client Count
Belfield > Computer Science > B-003,Sat Nov 14 15:33:18 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Sat Nov 14 15:38:06 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Sat Nov 14 15:43:12 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Sat Nov 14 15:48:07 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Sat Nov 14 15:53:08 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Sat Nov 14 15:56:17 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Sat Nov 14 16:03:15 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Sat Nov 14 16:08:17 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Sat Nov 14 16:13:16 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Sat Nov 14 16:18:16 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Sat Nov 14 16:23:17 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Sat Nov 14 16:28:24 GMT+00:00 2015,0,0
