Client Count CSCI B-02
Generated: 2015-Nov-04, 21:30:00 GMT+00:00
Report By: Floor Area
Connection Protocol/SSID: All Clients/All SSIDs
Reporting Period: Last 1 hour
 
Total Client Count
Total Count,Event Time,Associated Client Count,Authenticated Client Count
total,Wed Nov 04 20:31:13 GMT+00:00 2015,0,0
total,Wed Nov 04 20:36:20 GMT+00:00 2015,0,0
total,Wed Nov 04 20:41:25 GMT+00:00 2015,0,0
total,Wed Nov 04 20:46:26 GMT+00:00 2015,0,0
total,Wed Nov 04 20:51:32 GMT+00:00 2015,0,0
total,Wed Nov 04 20:56:31 GMT+00:00 2015,0,0
total,Wed Nov 04 21:00:47 GMT+00:00 2015,0,0
total,Wed Nov 04 21:07:00 GMT+00:00 2015,0,0
total,Wed Nov 04 21:11:34 GMT+00:00 2015,0,0
total,Wed Nov 04 21:16:32 GMT+00:00 2015,0,0
total,Wed Nov 04 21:21:30 GMT+00:00 2015,0,0
total,Wed Nov 04 21:26:33 GMT+00:00 2015,0,0
Client Count
Key,Event Time,Associated Client Count,Authenticated Client Count
Belfield > Computer Science > B-002,Wed Nov 04 20:31:13 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Wed Nov 04 20:36:20 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Wed Nov 04 20:41:25 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Wed Nov 04 20:46:26 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Wed Nov 04 20:51:32 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Wed Nov 04 20:56:31 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Wed Nov 04 21:00:47 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Wed Nov 04 21:07:00 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Wed Nov 04 21:11:34 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Wed Nov 04 21:16:32 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Wed Nov 04 21:21:30 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Wed Nov 04 21:26:33 GMT+00:00 2015,0,0
