Client Count CSCI B-04
Generated: 2015-Nov-11, 06:30:01 GMT+00:00
Report By: Floor Area
Connection Protocol/SSID: All Clients/All SSIDs
Reporting Period: Last 1 hour
 
Total Client Count
Total Count,Event Time,Associated Client Count,Authenticated Client Count
total,Wed Nov 11 05:31:45 GMT+00:00 2015,0,0
total,Wed Nov 11 05:36:45 GMT+00:00 2015,0,0
total,Wed Nov 11 05:41:49 GMT+00:00 2015,0,0
total,Wed Nov 11 05:46:50 GMT+00:00 2015,0,0
total,Wed Nov 11 05:51:53 GMT+00:00 2015,0,0
total,Wed Nov 11 05:56:53 GMT+00:00 2015,0,0
total,Wed Nov 11 06:01:56 GMT+00:00 2015,0,0
total,Wed Nov 11 06:06:56 GMT+00:00 2015,0,0
total,Wed Nov 11 06:11:58 GMT+00:00 2015,0,0
total,Wed Nov 11 06:16:59 GMT+00:00 2015,0,0
total,Wed Nov 11 06:21:57 GMT+00:00 2015,0,0
total,Wed Nov 11 06:27:03 GMT+00:00 2015,0,0
Client Count
Key,Event Time,Associated Client Count,Authenticated Client Count
Belfield > Computer Science > B-004,Wed Nov 11 05:31:45 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Wed Nov 11 05:36:45 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Wed Nov 11 05:41:49 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Wed Nov 11 05:46:50 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Wed Nov 11 05:51:53 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Wed Nov 11 05:56:53 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Wed Nov 11 06:01:56 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Wed Nov 11 06:06:56 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Wed Nov 11 06:11:58 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Wed Nov 11 06:16:59 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Wed Nov 11 06:21:57 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Wed Nov 11 06:27:03 GMT+00:00 2015,0,0
