Client Count CSCI B-03
Generated: 2015-Nov-08, 06:30:02 GMT+00:00
Report By: Floor Area
Connection Protocol/SSID: All Clients/All SSIDs
Reporting Period: Last 1 hour
 
Total Client Count
Total Count,Event Time,Associated Client Count,Authenticated Client Count
total,Sun Nov 08 05:30:10 GMT+00:00 2015,0,0
total,Sun Nov 08 05:35:13 GMT+00:00 2015,0,0
total,Sun Nov 08 05:40:26 GMT+00:00 2015,0,0
total,Sun Nov 08 05:45:24 GMT+00:00 2015,0,0
total,Sun Nov 08 05:50:15 GMT+00:00 2015,0,0
total,Sun Nov 08 05:55:17 GMT+00:00 2015,0,0
total,Sun Nov 08 05:58:56 GMT+00:00 2015,0,0
total,Sun Nov 08 06:05:19 GMT+00:00 2015,0,0
total,Sun Nov 08 06:10:22 GMT+00:00 2015,0,0
total,Sun Nov 08 06:15:21 GMT+00:00 2015,0,0
total,Sun Nov 08 06:20:29 GMT+00:00 2015,0,0
total,Sun Nov 08 06:25:26 GMT+00:00 2015,0,0
Client Count
Key,Event Time,Associated Client Count,Authenticated Client Count
Belfield > Computer Science > B-003,Sun Nov 08 05:30:10 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Sun Nov 08 05:35:13 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Sun Nov 08 05:40:26 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Sun Nov 08 05:45:24 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Sun Nov 08 05:50:15 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Sun Nov 08 05:55:17 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Sun Nov 08 05:58:56 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Sun Nov 08 06:05:19 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Sun Nov 08 06:10:22 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Sun Nov 08 06:15:21 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Sun Nov 08 06:20:29 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Sun Nov 08 06:25:26 GMT+00:00 2015,0,0
