Client Count CSCI B-03
Generated: 2015-Nov-12, 04:30:03 GMT+00:00
Report By: Floor Area
Connection Protocol/SSID: All Clients/All SSIDs
Reporting Period: Last 1 hour
 
Total Client Count
Total Count,Event Time,Associated Client Count,Authenticated Client Count
total,Thu Nov 12 03:31:24 GMT+00:00 2015,0,0
total,Thu Nov 12 03:35:19 GMT+00:00 2015,0,0
total,Thu Nov 12 03:41:27 GMT+00:00 2015,0,0
total,Thu Nov 12 03:46:27 GMT+00:00 2015,0,0
total,Thu Nov 12 03:51:27 GMT+00:00 2015,0,0
total,Thu Nov 12 03:56:29 GMT+00:00 2015,0,0
total,Thu Nov 12 04:01:30 GMT+00:00 2015,0,0
total,Thu Nov 12 04:06:30 GMT+00:00 2015,0,0
total,Thu Nov 12 04:11:33 GMT+00:00 2015,0,0
total,Thu Nov 12 04:16:32 GMT+00:00 2015,0,0
total,Thu Nov 12 04:21:32 GMT+00:00 2015,0,0
total,Thu Nov 12 04:26:52 GMT+00:00 2015,0,0
Client Count
Key,Event Time,Associated Client Count,Authenticated Client Count
Belfield > Computer Science > B-003,Thu Nov 12 03:31:24 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Thu Nov 12 03:35:19 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Thu Nov 12 03:41:27 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Thu Nov 12 03:46:27 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Thu Nov 12 03:51:27 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Thu Nov 12 03:56:29 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Thu Nov 12 04:01:30 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Thu Nov 12 04:06:30 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Thu Nov 12 04:11:33 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Thu Nov 12 04:16:32 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Thu Nov 12 04:21:32 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Thu Nov 12 04:26:52 GMT+00:00 2015,0,0
