Client Count CSCI B-03
Generated: 2015-Nov-12, 23:30:03 GMT+00:00
Report By: Floor Area
Connection Protocol/SSID: All Clients/All SSIDs
Reporting Period: Last 1 hour
 
Total Client Count
Total Count,Event Time,Associated Client Count,Authenticated Client Count
total,Thu Nov 12 22:34:49 GMT+00:00 2015,0,0
total,Thu Nov 12 22:39:50 GMT+00:00 2015,0,0
total,Thu Nov 12 22:44:51 GMT+00:00 2015,0,0
total,Thu Nov 12 22:49:50 GMT+00:00 2015,0,0
total,Thu Nov 12 22:54:58 GMT+00:00 2015,0,0
total,Thu Nov 12 22:59:53 GMT+00:00 2015,0,0
total,Thu Nov 12 23:04:50 GMT+00:00 2015,0,0
total,Thu Nov 12 23:09:57 GMT+00:00 2015,0,0
total,Thu Nov 12 23:16:09 GMT+00:00 2015,0,0
total,Thu Nov 12 23:21:46 GMT+00:00 2015,0,0
total,Thu Nov 12 23:26:41 GMT+00:00 2015,0,0
Client Count
Key,Event Time,Associated Client Count,Authenticated Client Count
Belfield > Computer Science > B-003,Thu Nov 12 22:34:49 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Thu Nov 12 22:39:50 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Thu Nov 12 22:44:51 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Thu Nov 12 22:49:50 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Thu Nov 12 22:54:58 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Thu Nov 12 22:59:53 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Thu Nov 12 23:04:50 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Thu Nov 12 23:09:57 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Thu Nov 12 23:16:09 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Thu Nov 12 23:21:46 GMT+00:00 2015,0,0
Belfield > Computer Science > B-003,Thu Nov 12 23:26:41 GMT+00:00 2015,0,0
