Client Count CSCI B-02
Generated: 2015-Nov-10, 11:30:00 GMT+00:00
Report By: Floor Area
Connection Protocol/SSID: All Clients/All SSIDs
Reporting Period: Last 1 hour
 
Total Client Count
Total Count,Event Time,Associated Client Count,Authenticated Client Count
total,Tue Nov 10 10:30:27 GMT+00:00 2015,24,24
total,Tue Nov 10 10:35:07 GMT+00:00 2015,27,27
total,Tue Nov 10 10:40:39 GMT+00:00 2015,28,28
total,Tue Nov 10 10:45:25 GMT+00:00 2015,26,26
total,Tue Nov 10 10:50:28 GMT+00:00 2015,28,28
total,Tue Nov 10 10:55:57 GMT+00:00 2015,25,25
total,Tue Nov 10 11:02:17 GMT+00:00 2015,18,18
total,Tue Nov 10 11:06:40 GMT+00:00 2015,18,18
total,Tue Nov 10 11:11:06 GMT+00:00 2015,20,19
total,Tue Nov 10 11:16:29 GMT+00:00 2015,20,20
total,Tue Nov 10 11:20:54 GMT+00:00 2015,19,19
total,Tue Nov 10 11:26:41 GMT+00:00 2015,18,18
Client Count
Key,Event Time,Associated Client Count,Authenticated Client Count
Belfield > Computer Science > B-002,Tue Nov 10 10:30:27 GMT+00:00 2015,24,24
Belfield > Computer Science > B-002,Tue Nov 10 10:35:07 GMT+00:00 2015,27,27
Belfield > Computer Science > B-002,Tue Nov 10 10:40:39 GMT+00:00 2015,28,28
Belfield > Computer Science > B-002,Tue Nov 10 10:45:25 GMT+00:00 2015,26,26
Belfield > Computer Science > B-002,Tue Nov 10 10:50:28 GMT+00:00 2015,28,28
Belfield > Computer Science > B-002,Tue Nov 10 10:55:57 GMT+00:00 2015,25,25
Belfield > Computer Science > B-002,Tue Nov 10 11:02:17 GMT+00:00 2015,18,18
Belfield > Computer Science > B-002,Tue Nov 10 11:06:40 GMT+00:00 2015,18,18
Belfield > Computer Science > B-002,Tue Nov 10 11:11:06 GMT+00:00 2015,20,19
Belfield > Computer Science > B-002,Tue Nov 10 11:16:29 GMT+00:00 2015,20,20
Belfield > Computer Science > B-002,Tue Nov 10 11:20:54 GMT+00:00 2015,19,19
Belfield > Computer Science > B-002,Tue Nov 10 11:26:41 GMT+00:00 2015,18,18
