Client Count CSCI B-02
Generated: 2015-Nov-11, 18:30:00 GMT+00:00
Report By: Floor Area
Connection Protocol/SSID: All Clients/All SSIDs
Reporting Period: Last 1 hour
 
Total Client Count
Total Count,Event Time,Associated Client Count,Authenticated Client Count
total,Wed Nov 11 17:32:45 GMT+00:00 2015,19,19
total,Wed Nov 11 17:37:50 GMT+00:00 2015,19,19
total,Wed Nov 11 17:42:49 GMT+00:00 2015,19,19
total,Wed Nov 11 17:47:59 GMT+00:00 2015,18,18
total,Wed Nov 11 17:53:16 GMT+00:00 2015,19,19
total,Wed Nov 11 17:58:29 GMT+00:00 2015,15,14
total,Wed Nov 11 18:03:20 GMT+00:00 2015,12,12
total,Wed Nov 11 18:08:17 GMT+00:00 2015,8,8
total,Wed Nov 11 18:13:03 GMT+00:00 2015,5,5
total,Wed Nov 11 18:18:01 GMT+00:00 2015,6,6
total,Wed Nov 11 18:23:06 GMT+00:00 2015,6,6
total,Wed Nov 11 18:28:06 GMT+00:00 2015,6,6
Client Count
Key,Event Time,Associated Client Count,Authenticated Client Count
Belfield > Computer Science > B-002,Wed Nov 11 17:32:45 GMT+00:00 2015,19,19
Belfield > Computer Science > B-002,Wed Nov 11 17:37:50 GMT+00:00 2015,19,19
Belfield > Computer Science > B-002,Wed Nov 11 17:42:49 GMT+00:00 2015,19,19
Belfield > Computer Science > B-002,Wed Nov 11 17:47:59 GMT+00:00 2015,18,18
Belfield > Computer Science > B-002,Wed Nov 11 17:53:16 GMT+00:00 2015,19,19
Belfield > Computer Science > B-002,Wed Nov 11 17:58:29 GMT+00:00 2015,15,14
Belfield > Computer Science > B-002,Wed Nov 11 18:03:20 GMT+00:00 2015,12,12
Belfield > Computer Science > B-002,Wed Nov 11 18:08:17 GMT+00:00 2015,8,8
Belfield > Computer Science > B-002,Wed Nov 11 18:13:03 GMT+00:00 2015,5,5
Belfield > Computer Science > B-002,Wed Nov 11 18:18:01 GMT+00:00 2015,6,6
Belfield > Computer Science > B-002,Wed Nov 11 18:23:06 GMT+00:00 2015,6,6
Belfield > Computer Science > B-002,Wed Nov 11 18:28:06 GMT+00:00 2015,6,6
