Client Count CSCI B-04
Generated: 2015-Nov-12, 18:30:02 GMT+00:00
Report By: Floor Area
Connection Protocol/SSID: All Clients/All SSIDs
Reporting Period: Last 1 hour
 
Total Client Count
Total Count,Event Time,Associated Client Count,Authenticated Client Count
total,Thu Nov 12 17:32:59 GMT+00:00 2015,2,2
total,Thu Nov 12 17:38:01 GMT+00:00 2015,2,2
total,Thu Nov 12 17:43:01 GMT+00:00 2015,2,2
total,Thu Nov 12 17:48:09 GMT+00:00 2015,2,2
total,Thu Nov 12 17:53:20 GMT+00:00 2015,2,2
total,Thu Nov 12 17:58:27 GMT+00:00 2015,1,1
total,Thu Nov 12 18:03:35 GMT+00:00 2015,0,0
total,Thu Nov 12 18:08:33 GMT+00:00 2015,0,0
total,Thu Nov 12 18:13:35 GMT+00:00 2015,0,0
total,Thu Nov 12 18:18:29 GMT+00:00 2015,0,0
total,Thu Nov 12 18:23:29 GMT+00:00 2015,0,0
total,Thu Nov 12 18:28:30 GMT+00:00 2015,0,0
Client Count
Key,Event Time,Associated Client Count,Authenticated Client Count
Belfield > Computer Science > B-004,Thu Nov 12 17:32:59 GMT+00:00 2015,2,2
Belfield > Computer Science > B-004,Thu Nov 12 17:38:01 GMT+00:00 2015,2,2
Belfield > Computer Science > B-004,Thu Nov 12 17:43:01 GMT+00:00 2015,2,2
Belfield > Computer Science > B-004,Thu Nov 12 17:48:09 GMT+00:00 2015,2,2
Belfield > Computer Science > B-004,Thu Nov 12 17:53:20 GMT+00:00 2015,2,2
Belfield > Computer Science > B-004,Thu Nov 12 17:58:27 GMT+00:00 2015,1,1
Belfield > Computer Science > B-004,Thu Nov 12 18:03:35 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Thu Nov 12 18:08:33 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Thu Nov 12 18:13:35 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Thu Nov 12 18:18:29 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Thu Nov 12 18:23:29 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Thu Nov 12 18:28:30 GMT+00:00 2015,0,0
