Client Count CSCI B-02
Generated: 2015-Nov-14, 09:30:00 GMT+00:00
Report By: Floor Area
Connection Protocol/SSID: All Clients/All SSIDs
Reporting Period: Last 1 hour
 
Total Client Count
Total Count,Event Time,Associated Client Count,Authenticated Client Count
total,Sat Nov 14 08:30:46 GMT+00:00 2015,0,0
total,Sat Nov 14 08:35:47 GMT+00:00 2015,0,0
total,Sat Nov 14 08:40:48 GMT+00:00 2015,0,0
total,Sat Nov 14 08:46:08 GMT+00:00 2015,0,0
total,Sat Nov 14 08:51:08 GMT+00:00 2015,0,0
total,Sat Nov 14 08:55:57 GMT+00:00 2015,0,0
total,Sat Nov 14 09:01:01 GMT+00:00 2015,0,0
total,Sat Nov 14 09:06:03 GMT+00:00 2015,0,0
total,Sat Nov 14 09:11:02 GMT+00:00 2015,0,0
total,Sat Nov 14 09:16:04 GMT+00:00 2015,0,0
total,Sat Nov 14 09:21:06 GMT+00:00 2015,0,0
total,Sat Nov 14 09:26:06 GMT+00:00 2015,0,0
Client Count
Key,Event Time,Associated Client Count,Authenticated Client Count
Belfield > Computer Science > B-002,Sat Nov 14 08:30:46 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Sat Nov 14 08:35:47 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Sat Nov 14 08:40:48 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Sat Nov 14 08:46:08 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Sat Nov 14 08:51:08 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Sat Nov 14 08:55:57 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Sat Nov 14 09:01:01 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Sat Nov 14 09:06:03 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Sat Nov 14 09:11:02 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Sat Nov 14 09:16:04 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Sat Nov 14 09:21:06 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Sat Nov 14 09:26:06 GMT+00:00 2015,0,0
