Client Count CSCI B-02
Generated: 2015-Nov-08, 12:30:00 GMT+00:00
Report By: Floor Area
Connection Protocol/SSID: All Clients/All SSIDs
Reporting Period: Last 1 hour
 
Total Client Count
Total Count,Event Time,Associated Client Count,Authenticated Client Count
total,Sun Nov 08 11:31:38 GMT+00:00 2015,0,0
total,Sun Nov 08 11:36:42 GMT+00:00 2015,0,0
total,Sun Nov 08 11:41:41 GMT+00:00 2015,0,0
total,Sun Nov 08 11:46:45 GMT+00:00 2015,0,0
total,Sun Nov 08 11:51:45 GMT+00:00 2015,0,0
total,Sun Nov 08 11:56:47 GMT+00:00 2015,0,0
total,Sun Nov 08 12:01:53 GMT+00:00 2015,0,0
total,Sun Nov 08 12:06:55 GMT+00:00 2015,0,0
total,Sun Nov 08 12:11:56 GMT+00:00 2015,0,0
total,Sun Nov 08 12:16:56 GMT+00:00 2015,0,0
total,Sun Nov 08 12:21:57 GMT+00:00 2015,0,0
total,Sun Nov 08 12:26:57 GMT+00:00 2015,0,0
Client Count
Key,Event Time,Associated Client Count,Authenticated Client Count
Belfield > Computer Science > B-002,Sun Nov 08 11:31:38 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Sun Nov 08 11:36:42 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Sun Nov 08 11:41:41 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Sun Nov 08 11:46:45 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Sun Nov 08 11:51:45 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Sun Nov 08 11:56:47 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Sun Nov 08 12:01:53 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Sun Nov 08 12:06:55 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Sun Nov 08 12:11:56 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Sun Nov 08 12:16:56 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Sun Nov 08 12:21:57 GMT+00:00 2015,0,0
Belfield > Computer Science > B-002,Sun Nov 08 12:26:57 GMT+00:00 2015,0,0
