Client Count CSCI B-04
Generated: 2015-Nov-10, 09:30:01 GMT+00:00
Report By: Floor Area
Connection Protocol/SSID: All Clients/All SSIDs
Reporting Period: Last 1 hour
 
Total Client Count
Total Count,Event Time,Associated Client Count,Authenticated Client Count
total,Tue Nov 10 08:32:24 GMT+00:00 2015,0,0
total,Tue Nov 10 08:37:30 GMT+00:00 2015,2,2
total,Tue Nov 10 08:42:57 GMT+00:00 2015,5,5
total,Tue Nov 10 08:48:15 GMT+00:00 2015,10,10
total,Tue Nov 10 08:53:41 GMT+00:00 2015,19,19
total,Tue Nov 10 08:58:43 GMT+00:00 2015,25,25
total,Tue Nov 10 09:03:59 GMT+00:00 2015,51,50
total,Tue Nov 10 09:09:19 GMT+00:00 2015,68,68
total,Tue Nov 10 09:13:34 GMT+00:00 2015,64,64
total,Tue Nov 10 09:18:48 GMT+00:00 2015,65,65
total,Tue Nov 10 09:23:22 GMT+00:00 2015,69,69
total,Tue Nov 10 09:28:23 GMT+00:00 2015,67,67
Client Count
Key,Event Time,Associated Client Count,Authenticated Client Count
Belfield > Computer Science > B-004,Tue Nov 10 08:32:24 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Tue Nov 10 08:37:30 GMT+00:00 2015,2,2
Belfield > Computer Science > B-004,Tue Nov 10 08:42:57 GMT+00:00 2015,5,5
Belfield > Computer Science > B-004,Tue Nov 10 08:48:15 GMT+00:00 2015,10,10
Belfield > Computer Science > B-004,Tue Nov 10 08:53:41 GMT+00:00 2015,19,19
Belfield > Computer Science > B-004,Tue Nov 10 08:58:43 GMT+00:00 2015,25,25
Belfield > Computer Science > B-004,Tue Nov 10 09:03:59 GMT+00:00 2015,51,50
Belfield > Computer Science > B-004,Tue Nov 10 09:09:19 GMT+00:00 2015,68,68
Belfield > Computer Science > B-004,Tue Nov 10 09:13:34 GMT+00:00 2015,64,64
Belfield > Computer Science > B-004,Tue Nov 10 09:18:48 GMT+00:00 2015,65,65
Belfield > Computer Science > B-004,Tue Nov 10 09:23:22 GMT+00:00 2015,69,69
Belfield > Computer Science > B-004,Tue Nov 10 09:28:23 GMT+00:00 2015,67,67
