Client Count CSCI B-04
Generated: 2015-Nov-16, 03:30:03 GMT+00:00
Report By: Floor Area
Connection Protocol/SSID: All Clients/All SSIDs
Reporting Period: Last 1 hour
 
Total Client Count
Total Count,Event Time,Associated Client Count,Authenticated Client Count
total,Mon Nov 16 02:30:21 GMT+00:00 2015,0,0
total,Mon Nov 16 02:35:22 GMT+00:00 2015,0,0
total,Mon Nov 16 02:40:20 GMT+00:00 2015,0,0
total,Mon Nov 16 02:45:23 GMT+00:00 2015,0,0
total,Mon Nov 16 02:50:28 GMT+00:00 2015,0,0
total,Mon Nov 16 02:55:25 GMT+00:00 2015,0,0
total,Mon Nov 16 03:00:28 GMT+00:00 2015,0,0
total,Mon Nov 16 03:05:27 GMT+00:00 2015,0,0
total,Mon Nov 16 03:08:52 GMT+00:00 2015,0,0
total,Mon Nov 16 03:15:28 GMT+00:00 2015,0,0
total,Mon Nov 16 03:20:30 GMT+00:00 2015,0,0
total,Mon Nov 16 03:25:31 GMT+00:00 2015,0,0
Client Count
Key,Event Time,Associated Client Count,Authenticated Client Count
Belfield > Computer Science > B-004,Mon Nov 16 02:30:21 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Mon Nov 16 02:35:22 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Mon Nov 16 02:40:20 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Mon Nov 16 02:45:23 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Mon Nov 16 02:50:28 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Mon Nov 16 02:55:25 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Mon Nov 16 03:00:28 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Mon Nov 16 03:05:27 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Mon Nov 16 03:08:52 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Mon Nov 16 03:15:28 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Mon Nov 16 03:20:30 GMT+00:00 2015,0,0
Belfield > Computer Science > B-004,Mon Nov 16 03:25:31 GMT+00:00 2015,0,0
