Client Count CSCI B-04
Generated: 2015-Nov-06, 12:30:01 GMT+00:00
Report By: Floor Area
Connection Protocol/SSID: All Clients/All SSIDs
Reporting Period: Last 1 hour
 
Total Client Count
Total Count,Event Time,Associated Client Count,Authenticated Client Count
total,Fri Nov 06 11:32:54 GMT+00:00 2015,29,29
total,Fri Nov 06 11:38:01 GMT+00:00 2015,32,32
total,Fri Nov 06 11:43:04 GMT+00:00 2015,31,31
total,Fri Nov 06 11:48:14 GMT+00:00 2015,31,31
total,Fri Nov 06 11:53:33 GMT+00:00 2015,33,33
total,Fri Nov 06 11:58:53 GMT+00:00 2015,30,30
total,Fri Nov 06 12:04:24 GMT+00:00 2015,4,4
total,Fri Nov 06 12:08:41 GMT+00:00 2015,3,3
total,Fri Nov 06 12:13:41 GMT+00:00 2015,4,4
total,Fri Nov 06 12:18:48 GMT+00:00 2015,1,1
total,Fri Nov 06 12:23:44 GMT+00:00 2015,1,1
total,Fri Nov 06 12:29:12 GMT+00:00 2015,2,2
Client Count
Key,Event Time,Associated Client Count,Authenticated Client Count
Belfield > Computer Science > B-004,Fri Nov 06 11:32:54 GMT+00:00 2015,29,29
Belfield > Computer Science > B-004,Fri Nov 06 11:38:01 GMT+00:00 2015,32,32
Belfield > Computer Science > B-004,Fri Nov 06 11:43:04 GMT+00:00 2015,31,31
Belfield > Computer Science > B-004,Fri Nov 06 11:48:14 GMT+00:00 2015,31,31
Belfield > Computer Science > B-004,Fri Nov 06 11:53:33 GMT+00:00 2015,33,33
Belfield > Computer Science > B-004,Fri Nov 06 11:58:53 GMT+00:00 2015,30,30
Belfield > Computer Science > B-004,Fri Nov 06 12:04:24 GMT+00:00 2015,4,4
Belfield > Computer Science > B-004,Fri Nov 06 12:08:41 GMT+00:00 2015,3,3
Belfield > Computer Science > B-004,Fri Nov 06 12:13:41 GMT+00:00 2015,4,4
Belfield > Computer Science > B-004,Fri Nov 06 12:18:48 GMT+00:00 2015,1,1
Belfield > Computer Science > B-004,Fri Nov 06 12:23:44 GMT+00:00 2015,1,1
Belfield > Computer Science > B-004,Fri Nov 06 12:29:12 GMT+00:00 2015,2,2
