Client Count CSCI B-04
Generated: 2015-Nov-03, 12:30:01 GMT+00:00
Report By: Floor Area
Connection Protocol/SSID: All Clients/All SSIDs
Reporting Period: Last 1 hour
 
Total Client Count
Total Count,Event Time,Associated Client Count,Authenticated Client Count
total,Tue Nov 03 11:33:13 GMT+00:00 2015,67,67
total,Tue Nov 03 11:40:38 GMT+00:00 2015,67,67
total,Tue Nov 03 11:45:06 GMT+00:00 2015,67,67
total,Tue Nov 03 11:50:25 GMT+00:00 2015,25,25
total,Tue Nov 03 11:56:07 GMT+00:00 2015,59,58
total,Tue Nov 03 12:01:23 GMT+00:00 2015,68,66
total,Tue Nov 03 12:06:30 GMT+00:00 2015,88,88
total,Tue Nov 03 12:11:07 GMT+00:00 2015,100,100
total,Tue Nov 03 12:15:55 GMT+00:00 2015,105,105
total,Tue Nov 03 12:20:57 GMT+00:00 2015,108,108
total,Tue Nov 03 12:25:58 GMT+00:00 2015,105,105
Client Count
Key,Event Time,Associated Client Count,Authenticated Client Count
Belfield > Computer Science > B-004,Tue Nov 03 11:33:13 GMT+00:00 2015,67,67
Belfield > Computer Science > B-004,Tue Nov 03 11:40:38 GMT+00:00 2015,67,67
Belfield > Computer Science > B-004,Tue Nov 03 11:45:06 GMT+00:00 2015,67,67
Belfield > Computer Science > B-004,Tue Nov 03 11:50:25 GMT+00:00 2015,25,25
Belfield > Computer Science > B-004,Tue Nov 03 11:56:07 GMT+00:00 2015,59,58
Belfield > Computer Science > B-004,Tue Nov 03 12:01:23 GMT+00:00 2015,68,66
Belfield > Computer Science > B-004,Tue Nov 03 12:06:30 GMT+00:00 2015,88,88
Belfield > Computer Science > B-004,Tue Nov 03 12:11:07 GMT+00:00 2015,100,100
Belfield > Computer Science > B-004,Tue Nov 03 12:15:55 GMT+00:00 2015,105,105
Belfield > Computer Science > B-004,Tue Nov 03 12:20:57 GMT+00:00 2015,108,108
Belfield > Computer Science > B-004,Tue Nov 03 12:25:58 GMT+00:00 2015,105,105
